track_id,track_name,album_name,release_date,popularity,artist_ids
4RRg9Ysz3eyK1qBhLVSzUT,Hold On,Subject,2003-01-01,27,['7u6LfVyYpEzMpHLL7jTyvU']
22trBA9vWZ8DbkbHXurG78,What's Not To Love,"Wants, World, Women",2010-06-29,25,['7u6LfVyYpEzMpHLL7jTyvU']
0JmGVy7IzUM27My3UuEOOZ,Knock You Down,In A Perfect World...,2009-01-01,63,"['63wjoROpeh5f11Qm93UiJ1', '5K4W6rqBFWDnAN6FQUkS6x', '21E3waRsmPlU7jZsS13rcj']"
6gYYdIpoanMh7Eo3fDpJn7,Pretty Girl Rock,No Boys Allowed (All International Partners Deluxe Version),2010-01-01,46,['63wjoROpeh5f11Qm93UiJ1']
6YyL7wKVozxjgx5E0bX1Bw,I Like - Jost & Grubert Radio Mix,No Boys Allowed (All International Partners Deluxe Version),2010-01-01,44,['63wjoROpeh5f11Qm93UiJ1']
1Ne9ZxBhUGwRVLHxzr7SnD,Energy,In A Perfect World...,2009-01-01,46,['63wjoROpeh5f11Qm93UiJ1']
5FmozEXMXttaTyrjtxuLoS,Turnin Me On - Original Clean,In A Perfect World...,2009-01-01,32,"['63wjoROpeh5f11Qm93UiJ1', '55Aa2cqylxrFIXC767Z865']"
3xIaCgcdyg6pD3ejklQ3wZ,One Night Stand,No Boys Allowed (All International Partners Deluxe Version),2010-01-01,40,"['63wjoROpeh5f11Qm93UiJ1', '7bXgB6jMjp9ATFy66eO08Z']"
5lktwVxtFhaz7UA6iPbxrG,Slow Dance,In A Perfect World...,2009-01-01,31,['63wjoROpeh5f11Qm93UiJ1']
4ymZUCAf5qTenKxeOfRSB5,Lose Control / Let Me Down,No Boys Allowed (All International Partners Deluxe Version),2010-01-01,38,['63wjoROpeh5f11Qm93UiJ1']
2YUSd1OXRVIHk9fuJ6SPbr,Buyou,No Boys Allowed (All International Partners Deluxe Version),2010-01-01,34,"['63wjoROpeh5f11Qm93UiJ1', '6l3HvQ5sa6mXTsMTB19rO5']"
1jN25LnXNSIW4GK6qfii9W,Make Love,In A Perfect World...,2009-01-01,24,['63wjoROpeh5f11Qm93UiJ1']
1SV1fxF65n9NhRHp3KlBuu,Wonderful Christmastime - Edited Version / Remastered 2011,McCartney II (Special Edition),1980-05-16,83,['4STHEaNw4mPZ2tzheohgXB']
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,2015-01-24,76,"['5pKCCKE2ajJHZ9KAiaK11H', '5K4W6rqBFWDnAN6FQUkS6x', '4STHEaNw4mPZ2tzheohgXB']"
1H4idkmruFoJBg1DvUv2tY,Band On The Run - 2010 Remaster,Band On The Run (Standard),1973-12-05,68,"['4STHEaNw4mPZ2tzheohgXB', '3sFhA6G1N0gG1pszb6kk1m']"
1db0gbTSKdRQum8VlbNkiO,Say Say Say - Remastered 2015,Pipes Of Peace,1983-10-28,64,"['4STHEaNw4mPZ2tzheohgXB', '3fMbdgg4jU18AjLCKBhRSm']"
2cHbN7OosXb4pA20G9Jcyg,Live And Let Die - Main Title,All The Best (UK Version),1987-11-02,49,"['4STHEaNw4mPZ2tzheohgXB', '3sFhA6G1N0gG1pszb6kk1m']"
1Qa0Y05al633fG8f9Peytc,Maybe I’m Amazed - Remastered 2011,McCartney (Archive Collection),1970-04-17,63,['4STHEaNw4mPZ2tzheohgXB']
4UoPux0RniULIV6eFrNphL,Wonderful Christmastime - Full Length Version / Remastered 2011,McCartney II (Archive Edition),1980-05-16,59,['4STHEaNw4mPZ2tzheohgXB']
28kOGtTZzbfQ8fMmTwjRFq,The Kiss Of Venus (Dominic Fike),McCartney III Imagined,2021-04-16,57,"['4STHEaNw4mPZ2tzheohgXB', '6USv9qhCn6zfxlBQIYJ9qs']"
5SwgE4wA0P7f6AEz2UQMB2,Uncle Albert / Admiral Halsey - Medley / 2012 Remaster,Ram (Archive Collection),1971-05-17,58,"['4STHEaNw4mPZ2tzheohgXB', '6QEKXJs8gQCiyBq5L8knco']"
3oevkC3HQ2sxTwJ394MROY,My Love,All The Best (UK Version),1987-11-02,43,"['4STHEaNw4mPZ2tzheohgXB', '3sFhA6G1N0gG1pszb6kk1m']"
7dltD9eEX7X1zk8JJ9BS0e,Superstar (feat. Matthew Santos),Lupe Fiasco's The Cool,2007-01-01,68,"['01QTIT5P1pFP3QnnFSdsJf', '5t2P9w0qT2I9y0DrNhykSj']"
4NTWZqvfQTlOMitlVn6tew,The Show Goes On,Lasers,2011-03-04,67,['01QTIT5P1pFP3QnnFSdsJf']
1hWYT0w2R0J19rlVkiez7X,Battle Scars (with Guy Sebastian),"Food & Liquor II: The Great American Rap Album, Pt. 1",2012-09-25,61,"['01QTIT5P1pFP3QnnFSdsJf', '5PjekOABtfU2Kwo0AHVmci']"
6nz35DNIzbtj5ztpDEcW1j,"Kick, Push",Lupe Fiasco's Food & Liquor,2006-06-27,58,['01QTIT5P1pFP3QnnFSdsJf']
50M2QjfSM82wkJ1d0iV4mh,Daydreamin' (feat. Jill Scott),Lupe Fiasco's Food & Liquor,2006-06-27,58,"['01QTIT5P1pFP3QnnFSdsJf', '6AVLthptCPhfrxlHadOBJD']"
0wJw5QXDKXTYn8IVyh3wqz,Samurai,Samurai,2024-06-28,54,['01QTIT5P1pFP3QnnFSdsJf']
2dXME00xUY1CRcMZsM3Y4q,"Paris, Tokyo",Lupe Fiasco's The Cool,2007-01-01,50,['01QTIT5P1pFP3QnnFSdsJf']
6N3oYlfZ2RPdjMYdHCRmFS,Hip-Hop Saved My Life (feat. Nikki Jean),Lupe Fiasco's The Cool,2007-01-01,47,"['01QTIT5P1pFP3QnnFSdsJf', '5LkHiburgp40vnKs1PFQYR']"
1ZiCTRaAxZBf0GoiGhkiRp,Cake,Samurai,2024-06-28,46,['01QTIT5P1pFP3QnnFSdsJf']
1SKtsG3EsJw75hNMRrCgLm,No. 1 Headband,Samurai,2024-06-28,46,['01QTIT5P1pFP3QnnFSdsJf']
0oKPOxrcUkvJ8YVaV79qE8,Misfit Toys (from the series Arcane League of Legends),Misfit Toys (from the series Arcane League of Legends),2021-11-20,67,"['0ONHkAv9pCAFxb0zJwDNTy', '0Ye4nfYAA91T1X56gnlXAA', '57nPqD7z62gDdq37US9XJR', '47mIJdHORyRerp4os813jD']"
3YqJ0iaDWM0aqEDQExd2j3,Don't Like.1,G.O.O.D.,2022-04-01,62,"['5K4W6rqBFWDnAN6FQUkS6x', '15iVAtD3s3FsQR4w1v6M0P', '0ONHkAv9pCAFxb0zJwDNTy', '0c173mlxpT3dSFRgMO8XPh', '5pnbUBPifNnlusY8kTBivi']"
650OeHTLxZAQmb4aEbGmaA,Good Goodbye (feat. Pusha T and Stormzy),One More Light,2017-05-19,59,"['6XyY86QOPPrYVGvF9ch6wz', '0ONHkAv9pCAFxb0zJwDNTy', '2SrSdSvpminqmStGELCSNd']"
7aK5rlTVxSgcqShPMI1TTH,Nosetalgia,My Name Is My Name,2013-10-31,59,"['0ONHkAv9pCAFxb0zJwDNTy', '2YZyLoL8N0Wb9xBt1NhZWg']"
3Wx98ijEDnsxyMYePCuFNI,Dreamin Of The Past (feat. Kanye West),It's Almost Dry,2022-04-22,56,"['0ONHkAv9pCAFxb0zJwDNTy', '5K4W6rqBFWDnAN6FQUkS6x']"
3DzlR0kXE6shimFVhSwI4A,Trouble on My Mind,Fear of God II: Let Us Pray,2011-11-08,56,"['0ONHkAv9pCAFxb0zJwDNTy', '4V8LLVI7PbaPR0K2TGSxFF']"
671XaUBmifTMXDbZK5CB1M,Mercy.1,Kanye West Presents Good Music Cruel Summer,2012-01-01,54,"['5K4W6rqBFWDnAN6FQUkS6x', '0c173mlxpT3dSFRgMO8XPh', '0ONHkAv9pCAFxb0zJwDNTy', '17lzZA2AlOHwCwFALHttmp']"
7iEoaTyBCqLaAwJnOP1BTn,The Games We Play,DAYTONA,2018-05-25,54,['0ONHkAv9pCAFxb0zJwDNTy']
1dp8aQANyTRKssDeAYPiZe,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),It's Almost Dry,2022-04-22,53,"['0ONHkAv9pCAFxb0zJwDNTy', '4O15NlyKLIASxsJ0PrXPfz', '4Gso3d4CscCijv0lmajZWs']"
2qDTVDLjK4PctCvC8Mg19x,Diet Coke,It's Almost Dry,2022-04-22,50,['0ONHkAv9pCAFxb0zJwDNTy']
7eBqSVxrzQZtK2mmgRG6lC,Murder on My Mind,I AM YOU,2018-08-03,75,['1cNDP5yjU5vjeR8qMf4grg']
1iSqfoUFnQwV0QW1EfUit8,Suicidal,Melly vs. Melvin,2019-11-22,74,['1cNDP5yjU5vjeR8qMf4grg']
29ZXwWOOLz9t5fa3eT3i7T,223's (feat. 9lokknine),Melly vs. Melvin,2019-11-22,72,"['1cNDP5yjU5vjeR8qMf4grg', '0ceH34CATvfgphxnLRWFkm']"
4S2uhQE8L9V6p7rj7SiauJ,Suicidal (feat. Juice WRLD) - Remix,Suicidal (Remix) [feat. Juice WRLD],2020-03-13,72,"['1cNDP5yjU5vjeR8qMf4grg', '4MCBfE4596Uoi2O4DtmEMz']"
230wNo1dnexltKYQbsW7oD,772 Love,772 Love,2017-10-16,71,['1cNDP5yjU5vjeR8qMf4grg']
2fSW54bA6x2iWePU7rpCiP,Mama Cry,I AM YOU,2018-08-03,68,['1cNDP5yjU5vjeR8qMf4grg']
6vWEAOUSxohKxhp0K1BsxL,Mixed Personalities (feat. Kanye West),We All Shine,2019-01-18,65,"['1cNDP5yjU5vjeR8qMf4grg', '5K4W6rqBFWDnAN6FQUkS6x']"
2TuG54cMutq4jDdjwFKzCF,Legendary,Collect Call EP,2017-12-25,63,['1cNDP5yjU5vjeR8qMf4grg']
4dqkKnzOJ3fWduqKcHi374,Virtual (Blue Balenciagas),I AM YOU,2018-08-03,63,['1cNDP5yjU5vjeR8qMf4grg']
5U3MWICGoIVVIR1N8CdCgd,City Girls,We All Shine,2019-01-18,62,['1cNDP5yjU5vjeR8qMf4grg']
3A4cpTBPaIQdtPFb5JxtaX,Slow Jamz,The College Dropout,2004-02-10,70,"['6vbY3hOaCAhC7VjucswgdS', '5K4W6rqBFWDnAN6FQUkS6x', '7LnaAXbDVIL75IVPnndf7w']"
6zINdLAxmU6HXHP7gpvexi,Blame It (feat. T-Pain) - Club Mix,Intuition,2009-07-02,21,"['7LnaAXbDVIL75IVPnndf7w', '3aQeKQSyrW4qWr35idm0cy']"
6P2769Z4TC9TT1XL2yGzfh,Fly Love,It's a Music Match,2023-03-03,57,['7LnaAXbDVIL75IVPnndf7w']
3aLbDGVIbZHUDjQXjfrvBP,The City's Yours,Annie (Original Motion Picture Soundtrack),2014-11-17,60,"['7LnaAXbDVIL75IVPnndf7w', '0xcfJSVb1IoxDnkFFWpEXz']"
4u9QsEY02G3bJZSWgBdiva,Unpredictable (feat. Ludacris) - Main,Unpredictable,2005,36,"['7LnaAXbDVIL75IVPnndf7w', '3ipn9JLAPI5GUEo4y4jcoi']"
0hRPRbA2B1CYmGNhWhFjwF,Fall For Your Type (feat. Drake),Best Night Of My Life,2010-12-17,50,"['7LnaAXbDVIL75IVPnndf7w', '3TVXtAsR1Inumwj472S9r4']"
3qKcYeDYspDlugWNQikTBI,I Don't Need Anything But You (2014 Film Version),Annie (Original Motion Picture Soundtrack),2014-11-17,49,"['7LnaAXbDVIL75IVPnndf7w', '0xcfJSVb1IoxDnkFFWpEXz', '7jML11qF6iqjI8aaBJo7pA']"
0JQ0F7iBZ3rIZaY9PTlBpT,Dearly Beloved (feat. Jamie Foxx),Folarin II,2021-10-21,45,"['67nwj3Y5sZQLl72VNUHEYE', '7LnaAXbDVIL75IVPnndf7w']"
2DIJwlL8hW3G0Q5woTFcA7,Just Like Me (feat. T.I.),Intuition,2009-07-02,15,"['7LnaAXbDVIL75IVPnndf7w', '4OBJLual30L7gRl5UkeRcT']"
6za48riBTylMJHsf4AJPxK,You Changed Me (feat. Chris Brown),Hollywood: A Story of a Dozen Roses (Deluxe Version),2015-05-15,44,"['7LnaAXbDVIL75IVPnndf7w', '7bXgB6jMjp9ATFy66eO08Z']"
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,The Eminem Show,2002-05-26,86,['7dGJo4pcD2V6oG8kP0tJRR']
561jH07mF1jHuk7KlaeF0s,Mockingbird,Encore (Deluxe Version),2004-11-12,85,['7dGJo4pcD2V6oG8kP0tJRR']
1CDQzbCz4KSQxHe7LMEgRM,Houdini,The Death of Slim Shady (Coup De Grâce),2024-07-12,78,['7dGJo4pcD2V6oG8kP0tJRR']
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,The Marshall Mathers LP,2000-05-23,85,['7dGJo4pcD2V6oG8kP0tJRR']
1v7L65Lzy0j0vdpRjJewt1,Lose Yourself,Just Lose It,2004-01-01,79,['7dGJo4pcD2V6oG8kP0tJRR']
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Music To Be Murdered By,2020-01-17,83,"['7dGJo4pcD2V6oG8kP0tJRR', '4MCBfE4596Uoi2O4DtmEMz']"
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Recovery,2010-06-18,83,"['7dGJo4pcD2V6oG8kP0tJRR', '5pKCCKE2ajJHZ9KAiaK11H']"
4xkOaSrkexMciUUogZKVTS,Till I Collapse,The Eminem Show,2002-05-26,82,"['7dGJo4pcD2V6oG8kP0tJRR', '1Oa0bMld0A3u5OTYfMzp5h']"
4woTEX1wYOTGDqNXuavlRC,Superman,The Eminem Show,2002-05-26,81,"['7dGJo4pcD2V6oG8kP0tJRR', '5jNmxPYz8QE5rYp4GDil8t']"
3UmaczJpikHgJFyBTAJVoz,Stan,The Marshall Mathers LP,2000-05-23,79,"['7dGJo4pcD2V6oG8kP0tJRR', '2mpeljBig2IXLXRAFO9AAs']"
3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",CHROMAKOPIA,2024-10-28,89,"['4V8LLVI7PbaPR0K2TGSxFF', '2qoQgPAilErOKCwE2Y8wOG', '3DbwFQlvLxRSi2uX8mf81A', '55Aa2cqylxrFIXC767Z865']"
2KO54x4DIeHAYBdT7YjuBZ,Love Me,I Am Not A Human Being II (Japan Version),2013-01-01,33,"['55Aa2cqylxrFIXC767Z865', '3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']"
5jnxxpX2834SB6LJ0S73Uz,Lollipop,Tha Carter III,2008-01-01,69,"['55Aa2cqylxrFIXC767Z865', '3pbi8H08p95NUZ7m6ybxUV']"
4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2016-06-24,73,"['55Aa2cqylxrFIXC767Z865', '137W8MRPWKqSmrBGDBFSop', '53XhwfbYqKCa1cC15pYq2q', '3NPpFNZtSTHheNBaWC82rB', '4xRYI6VqpkE3UwrDrAZL8L', '7c0XG5cIJTrrAgEC3ULPiq']"
5UsLjwBaTHBX4ektWIr4XX,Forever,Relapse: Refill,2009-05-15,73,"['3TVXtAsR1Inumwj472S9r4', '5K4W6rqBFWDnAN6FQUkS6x', '55Aa2cqylxrFIXC767Z865', '7dGJo4pcD2V6oG8kP0tJRR']"
5hUYsaOyMY32yjRXeuQwGj,Mirror,Tha Carter IV (Complete Edition),2011-08-29,74,"['55Aa2cqylxrFIXC767Z865', '0du5cEVh5yTK9QJze8zA0C']"
3uqinR4FCjLv28bkrTdNX5,A Milli,Tha Carter III,2008-01-01,65,['55Aa2cqylxrFIXC767Z865']
7gihksIHhs6nw5tYlI6UEq,Mrs. Officer,Tha Carter III,2008-01-01,62,"['55Aa2cqylxrFIXC767Z865', '4HgF4KnohByNElYid7iCNb', '2zJoKYyLmhvsq3ORbXE7xF']"
0b4M7hd7mzLTm99MrMeZsp,She Will,Tha Carter IV (Complete Edition),2011-08-29,69,"['55Aa2cqylxrFIXC767Z865', '3TVXtAsR1Inumwj472S9r4']"
39MK3d3fonIP8Mz9oHCTBB,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),2023-06-02,71,"['0iEtIxbK0KxaSlF7G42ZOp', '1zNqQNIdeOUZHb8zbZRFMX', '55Aa2cqylxrFIXC767Z865', '4DdkRBBYG6Yk9Ka8tdJ9BW']"
4OssqCixV2Xsxd43wMIQyS,CARNIVAL,VULTURES 1,2024-02-09,82,"['4xPQFgDA5M2xa0ZGo5iIsv', '5K4W6rqBFWDnAN6FQUkS6x', '7c0XG5cIJTrrAgEC3ULPiq']"
7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix","Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",2014-06-10,79,"['7c0XG5cIJTrrAgEC3ULPiq', '1Xyo4u8uXC1ZmMpatF05PJ', '137W8MRPWKqSmrBGDBFSop', '0YinUQ50QDB7ZxSCLyQ40k']"
7vv89PswQvqGKCGJ1rw5on,FIELD TRIP,VULTURES 2,2024-08-03,75,"['4xPQFgDA5M2xa0ZGo5iIsv', '5K4W6rqBFWDnAN6FQUkS6x', '7c0XG5cIJTrrAgEC3ULPiq']"
5B0kgjHULYJhAQkK5XsMoC,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),CALL ME IF YOU GET LOST,2021-06-25,73,"['4V8LLVI7PbaPR0K2TGSxFF', '7wlFDEWiM5OoIAt8RSli8b', '7c0XG5cIJTrrAgEC3ULPiq']"
38BgRP0EX5p0sBj0fFhqN9,BURN,VULTURES 1,2024-02-09,73,"['4xPQFgDA5M2xa0ZGo5iIsv', '5K4W6rqBFWDnAN6FQUkS6x', '7c0XG5cIJTrrAgEC3ULPiq']"
6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),While We Wait,2019-02-22,73,"['0cGUm45nv7Z6M6qdXYQGTX', '7c0XG5cIJTrrAgEC3ULPiq']"
58w5J5yNWeGZ7a4cM1rO7Y,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Nu King,2024-02-16,67,"['07YZf4WDAMNwqr4jfgOZ8y', '0hCNtLu0JehylgoiP8L4Gh', '7c0XG5cIJTrrAgEC3ULPiq']"
4eIYnlcgI2chjQBuW1VRr7,FUK SUMN,VULTURES 1,2024-02-09,72,"['4xPQFgDA5M2xa0ZGo5iIsv', '5K4W6rqBFWDnAN6FQUkS6x', '7c0XG5cIJTrrAgEC3ULPiq']"
6bSfeCXlUaGa3eWCy5qPTb,PROMOTION,VULTURES 2,2024-08-03,68,"['4xPQFgDA5M2xa0ZGo5iIsv', '5K4W6rqBFWDnAN6FQUkS6x', '7c0XG5cIJTrrAgEC3ULPiq']"
6Hgh47WXVKtXN5zGOu0hjI,OTW,OTW,2018-04-20,68,"['6LuN9FCkKOj5PcnpouEgny', '4IVAbR2w4JJNJDDRFP3E83', '7c0XG5cIJTrrAgEC3ULPiq']"
5xFBQINUfBawOGmqpwjRmQ,Electricity,Life On The Road,2016-08-19,28,"['0k86X15lJJJkLvZWWbOaZm', '0LQoZQIV0mIs0y0XQb0Sw2']"
3MsEJbnW0SYWNzQ6D1j5Xm,Back on the Road (feat. Lil Wayne),The Crossroads,2024-11-15,68,"['0huGjMyP507tBCARyzSkrv', '55Aa2cqylxrFIXC767Z865']"
5lw8Mgb4LyhriPIC86gV6e,RNP (feat. Anderson .Paak),The Lost Boy,2019-07-26,68,"['0huGjMyP507tBCARyzSkrv', '3jK9MiCrA42lLAdMGUZpwa']"
5XsAOpPWPJLrwC9sgtigTp,No Bad News (feat. Kanye West),The Crossroads,2024-11-15,67,"['0huGjMyP507tBCARyzSkrv', '5K4W6rqBFWDnAN6FQUkS6x']"
4UvkQecqZuZfQIJ2DZrZcR,Doomsday (with Juice WRLD & Cordae),All Is Yellow,2024-01-26,61,"['3VrGfWE8YdYMK4ySpnE0ly', '4MCBfE4596Uoi2O4DtmEMz', '0huGjMyP507tBCARyzSkrv']"
5dPZ04EhmBOdLlyRtPLqEW,Summer Drop (feat. Anderson .Paak),The Crossroads,2024-11-15,59,"['0huGjMyP507tBCARyzSkrv', '3jK9MiCrA42lLAdMGUZpwa']"
7FET9gtiECWn7llt0sfvtU,CAREFUL,HOPE,2023-04-07,63,"['6fOMl44jA4Sp5b9PpYCkzz', '0huGjMyP507tBCARyzSkrv']"
0wT5T8Cstp8XvJIWz7kCVn,Saturday Mornings (feat. Lil Wayne),The Crossroads,2024-11-15,56,"['0huGjMyP507tBCARyzSkrv', '55Aa2cqylxrFIXC767Z865']"
2F1ZkAKSpcdeqWkuTwpoGw,Syrup Sandwiches (feat. Joey Bada$$),The Crossroads,2024-11-15,57,"['0huGjMyP507tBCARyzSkrv', '2P5sC9cVZDToPxyomzF1UH']"
7zl7kehxesNEo2pYkKXTSe,Killer (feat. Jack Harlow & Cordae) - Remix,Killer (feat. Jack Harlow & Cordae) [Remix],2021-05-28,62,"['7dGJo4pcD2V6oG8kP0tJRR', '2LIk90788K0zvyj2JJVwkJ', '0huGjMyP507tBCARyzSkrv']"
3sEqwf47KfchaSkotA91Es,Mad as F*ck,The Crossroads,2024-11-15,58,['0huGjMyP507tBCARyzSkrv']
3A4cpTBPaIQdtPFb5JxtaX,Slow Jamz,The College Dropout,2004-02-10,70,"['6vbY3hOaCAhC7VjucswgdS', '5K4W6rqBFWDnAN6FQUkS6x', '7LnaAXbDVIL75IVPnndf7w']"
2tOZtdbkAMQASWokLvSlzj,Overnight Celebrity (feat. Miri Ben-Ari),Kamikaze,2004-01-27,64,"['6vbY3hOaCAhC7VjucswgdS', '7i0Z1tzWVamskO8eLnZ3Kx']"
1boHm9rjmvzxpJASd9dnGK,Slow Jamz (feat. Kanye West & Jamie Foxx),Kamikaze,2004-01-27,57,"['6vbY3hOaCAhC7VjucswgdS', '5K4W6rqBFWDnAN6FQUkS6x', '7LnaAXbDVIL75IVPnndf7w']"
69Rq57lrGf5syykFBNi3g4,Hope,Coach Carter Soundtrack,2005-01-11,57,"['6vbY3hOaCAhC7VjucswgdS', '5NDMothbpdpq2xHqSjrrWn']"
5y8WWi1BaKHXfuln0XoIZs,Sunshine (feat. Anthony Hamilton),Kamikaze,2004-01-27,49,"['6vbY3hOaCAhC7VjucswgdS', '2DzRMyWgjuMbYvt5BLbpCo']"
1RqV6dET5SZHKl8KbxnCtB,Wetter,Category F5,2009-01-01,51,"['6vbY3hOaCAhC7VjucswgdS', '3b13JBMmmRRuNBlgdTGT1G']"
7CisLSqtKbDw2VtpN6IuLw,Make A Movie,The Perfect Storm,2010-11-09,49,"['6vbY3hOaCAhC7VjucswgdS', '7bXgB6jMjp9ATFy66eO08Z']"
4yBocB472ltALbHjm4qYYC,Adrenaline Rush,Adrenaline Rush,1997,48,['6vbY3hOaCAhC7VjucswgdS']
2vI6iYiRQMFopeohZ0rlJt,Next to You,Crook County,2017-07-07,38,"['6vbY3hOaCAhC7VjucswgdS', '3KV3p5EY4AvKxOlhGHORLg']"
7zIxcV689lVTl924lAf9Kn,Girl Tonite (feat. Trey Songz),The Day After,2005-10-03,44,"['6vbY3hOaCAhC7VjucswgdS', '2iojnBLj0qIMiKPvVhLnsH']"
1zi7xx7UVEFkmKfv06H8x0,One Dance,Views,2016-05-06,85,"['3TVXtAsR1Inumwj472S9r4', '3tVQdUvClmAT7URs9V3rsp', '77DAFfvm3O9zT5dIoG0eIO']"
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,2022-04-29,82,"['1RyvyyTE3xzB2ZywiAwp0i', '3TVXtAsR1Inumwj472S9r4', '687cZJR45JO7jhk1LHIbgq']"
6DCZcSspjsKoFjzjrWoCdn,God's Plan,Scorpion,2018-06-29,81,['3TVXtAsR1Inumwj472S9r4']
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,More Life,2017-03-18,80,['3TVXtAsR1Inumwj472S9r4']
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),"Honestly, Nevermind",2022-06-17,80,"['3TVXtAsR1Inumwj472S9r4', '1URnnhqYAYcrqrcwql10ft']"
1eroCliWpJrEu1V7VSObcO,Circadian Rhythm,100 GIGS,2024-08-30,79,['3TVXtAsR1Inumwj472S9r4']
1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),For All The Dogs,2023-10-06,79,"['3TVXtAsR1Inumwj472S9r4', '3DbwFQlvLxRSi2uX8mf81A', '7tYKF4w9nC0nq9CsPZTHyP']"
40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),Certified Lover Boy,2021-09-03,78,"['3TVXtAsR1Inumwj472S9r4', '0Y5tJX1MQlPlqiwlOH1tJY']"
6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,More Life,2017-03-18,78,['3TVXtAsR1Inumwj472S9r4']
1560osUcXrnov6yuOjXvc1,No Face,No Face,2024-08-31,77,['3TVXtAsR1Inumwj472S9r4']
6qn9YLKt13AGvpq9jfO8py,We Found Love,Talk That Talk,2011-11-18,81,"['5pKCCKE2ajJHZ9KAiaK11H', '7CajNmpbOovFoOoasH2HaY']"
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,ANTI (Deluxe),2016-01-28,83,['5pKCCKE2ajJHZ9KAiaK11H']
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),Loud (Japan Version),2010-01-01,82,['5pKCCKE2ajJHZ9KAiaK11H']
49FYlytm3dAAraYgpoJZux,Umbrella,Good Girl Gone Bad: Reloaded,2008-06-02,81,"['5pKCCKE2ajJHZ9KAiaK11H', '3nFkdlSjzX9mRTtwJOzDYB']"
4zzzZ1UNfr75ASG1lUE9L1,Stay,Unapologetic (Deluxe),2012-12-10,67,"['5pKCCKE2ajJHZ9KAiaK11H', '1buzCmyYZE4kcdLRudsb8V']"
7ySUcLPVX7KudhnmNcgY2D,S&M,Loud (Japan Version),2010-01-01,80,['5pKCCKE2ajJHZ9KAiaK11H']
0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,Good Girl Gone Bad: Reloaded,2008-06-02,79,['5pKCCKE2ajJHZ9KAiaK11H']
7i0jaBLpIADxqNbhAb4XFb,Diamonds,Unapologetic (Edited Version),2012-12-10,72,['5pKCCKE2ajJHZ9KAiaK11H']
46aZJc0z1HHHSFxaIRxYSP,Breakin' Dishes,Good Girl Gone Bad: Reloaded,2008-06-02,79,['5pKCCKE2ajJHZ9KAiaK11H']
4pAl7FkDMNBsjykPXo91B3,Needed Me,ANTI (Deluxe),2016-01-28,80,['5pKCCKE2ajJHZ9KAiaK11H']
6etwirSInfuJrSOlogS6Sh,American Boy,Shine,2008-03-28,77,"['5T0MSzX9RC5NA6gAI6irSn', '5K4W6rqBFWDnAN6FQUkS6x']"
1o8ppmUhxi6d5qZF1NKIub,American Boy - Lost Frequencies Remix,American Boy (Lost Frequencies Remix),2019-04-01,42,"['5T0MSzX9RC5NA6gAI6irSn', '5K4W6rqBFWDnAN6FQUkS6x', '7f5Zgnp2spUuuzKplmRkt7']"
7KVb9lmNXdW6w9VmvXxRkB,Freak,All of Me (Deluxe Version),2012-02-24,41,"['5T0MSzX9RC5NA6gAI6irSn', '2fdHu3PmeJhUwSGdxrFvQb']"
2aDH6OBWFOHDt1OSz2IwBt,Come Over - Radio Version,Come Over,2008-11-14,42,"['5T0MSzX9RC5NA6gAI6irSn', '3Isy6kedDrgPYoTS1dazA9']"
